JT,Escape,EscapeTime,Ejection,JT_Clone,Clone
215020,in,843900000.2485994,843900000.2485994,215020_Clone_2,clone-2
205380,in,680000000.3580192,680000000.3580192,205380_Clone_2,clone-2
201039,in,1836100000.1116364,1836100000.1116364,201039_Clone_2,clone-2
204619,in,3672900000.361322,3672900000.361322,204619_Clone_2,clone-2
213491,out,2087500000.090961,2088100000.2881398,213491_Clone_2,clone-2
213119,out,2605000000.3333893,2605400000.0694427,213119_Clone_2,clone-2
214506,out,1863800000.3182247,1863900000.1533887,214506_Clone_2,clone-2
214093,in,1919000000.2702765,1919000000.2702765,214093_Clone_2,clone-2
202758,in,1561200000.119775,1561200000.119775,202758_Clone_2,clone-2
214514,out,3866100000.193501,3866200000.028664,214514_Clone_2,clone-2
200036,out,4382000000.346291,4382100000.335661,200036_Clone_2,clone-2
225230,in,286400000.30451524,286400000.30451524,225230_Clone_2,clone-2
219958,in,1359800000.3606188,1359800000.3606188,219958_Clone_2,clone-2
220355,in,400100000.30460113,400100000.30460113,220355_Clone_2,clone-2
216421,out,142700000.30530095,143100000.37645543,216421_Clone_2,clone-2
219844,out,65800000.21782643,65800000.21782643,219844_Clone_2,clone-2
222785,out,299400000.22732294,327600000.0051273,222785_Clone_2,clone-2
227759,in,1178800000.1883426,1178800000.1883426,227759_Clone_2,clone-2
215551,in,790400000.2621216,790400000.2621216,215551_Clone_2,clone-2
219908,in,2344500000.3290205,2344500000.3290205,219908_Clone_2,clone-2
224793,out,2025100000.145164,2025200000.375727,224793_Clone_2,clone-2
228155,out,3762100000.020239,3762300000.0859647,228155_Clone_2,clone-2
229811,in,343900000.0239185,343900000.0239185,229811_Clone_2,clone-2
216419,in,984100000.0609164,984100000.0609164,216419_Clone_2,clone-2
227082,in,1303100000.1133206,1303100000.1133206,227082_Clone_2,clone-2
215243,in,2141100000.3080013,2141100000.3080013,215243_Clone_2,clone-2
228006,in,2140200000.2099333,2140200000.2099333,228006_Clone_2,clone-2
228120,in,311600000.2826256,311600000.2826256,228120_Clone_2,clone-2
229761,out,1604700000.3785393,1604800000.2137024,229761_Clone_2,clone-2
216293,in,1927800000.3944323,1927800000.3944323,216293_Clone_2,clone-2
225219,in,3233700000.3474274,3233700000.3474274,225219_Clone_2,clone-2
215530,out,605600000.0272459,606200000.2244247,215530_Clone_2,clone-2
215407,in,3346900000.380897,3346900000.380897,215407_Clone_2,clone-2
224020,in,3280500000.306775,3280500000.306775,224020_Clone_2,clone-2
225294,in,881200000.0514492,881200000.0514492,225294_Clone_2,clone-2
228123,out,452100000.39123183,452300000.0615581,228123_Clone_2,clone-2
225211,out,2425900000.192413,2426100000.2581396,225211_Clone_2,clone-2
225229,out,930300000.173549,930600000.0744383,225229_Clone_2,clone-2
219139,out,2141500000.0440547,2141700000.1097808,219139_Clone_2,clone-2
220318,in,595100000.3329166,595100000.3329166,220318_Clone_2,clone-2
215822,out,1276900000.201979,1277100000.2677052,215822_Clone_2,clone-2
229998,out,946500000.3571774,946600000.1923404,229998_Clone_2,clone-2
228101,in,3665800000.2027392,3665800000.2027392,228101_Clone_2,clone-2
216462,out,1087300000.3666728,1087400000.2018359,216462_Clone_2,clone-2
228009,in,3200900000.244119,3200900000.244119,228009_Clone_2,clone-2
222056,out,3709300000.066103,3709400000.2966657,222056_Clone_2,clone-2
228077,out,3188700000.188816,3188800000.0239787,228077_Clone_2,clone-2
228118,in,938000000.1339103,938000000.1339103,228118_Clone_2,clone-2
225319,out,4381600000.388809,4381700000.37818,225319_Clone_2,clone-2
219897,out,2374100000.171509,2374200000.006672,219897_Clone_2,clone-2
228097,out,2523500000.2394342,2524900000.304118,228097_Clone_2,clone-2
223272,in,4038500000.307347,4038500000.307347,223272_Clone_2,clone-2
225214,in,634200000.3319029,634200000.3319029,225214_Clone_2,clone-2
228005,in,3411500000.2588835,3411500000.2588835,228005_Clone_2,clone-2
228004,in,3888100000.3061905,3888100000.3061905,228004_Clone_2,clone-2
215349,out,2727500000.062232,2727800000.358521,215349_Clone_2,clone-2
228290,out,2586700000.0527363,2586700000.0527363,228290_Clone_2,clone-2
219834,in,1606300000.1135495,1606300000.1135495,219834_Clone_2,clone-2
220530,in,2758400000.134241,2758400000.134241,220530_Clone_2,clone-2
219125,in,2121900000.32468,2121900000.32468,219125_Clone_2,clone-2
217612,out,2960100000.1896877,2960200000.02485,217612_Clone_2,clone-2
226691,in,3178200000.099087,3178200000.099087,226691_Clone_2,clone-2
228124,in,567000000.3902754,567000000.3902754,228124_Clone_2,clone-2
228121,out,3356500000.3725586,3356600000.2077217,228121_Clone_2,clone-2
228096,out,3493600000.1546183,3493700000.385181,228096_Clone_2,clone-2
228117,out,4420800000.175976,4420900000.165346,228117_Clone_2,clone-2
231613,out,255300000.16988635,255700000.24104083,231613_Clone_2,clone-2
237332,out,244800000.0813813,245000000.11695856,237332_Clone_2,clone-2
242597,out,728200000.3820509,728500000.2829403,242597_Clone_2,clone-2
237025,in,592000000.3026594,592000000.3026594,237025_Clone_2,clone-2
243088,in,2119500000.3267643,2119500000.3267643,243088_Clone_2,clone-2
241754,out,1413300000.3470967,1413500000.0174232,241754_Clone_2,clone-2
236974,in,1160900000.039141,1160900000.039141,236974_Clone_2,clone-2
233827,out,1424700000.1394944,1425900000.1384518,233827_Clone_2,clone-2
237710,out,1485700000.0206072,1485800000.2511704,237710_Clone_2,clone-2
241956,out,1034700000.0828633,1034800000.3134264,241956_Clone_2,clone-2
231631,in,3664500000.368618,3664500000.368618,231631_Clone_2,clone-2
233600,out,2837100000.098829,2837500000.230282,233600_Clone_2,clone-2
241589,out,2759700000.363762,2760200000.3303776,241589_Clone_2,clone-2
263096,out,15800000.124208853,15800000.124208853,263096_Clone_2,clone-2
243453,out,476800000.0073265,477100000.3036159,243453_Clone_2,clone-2
260701,in,48100000.15849336,48100000.15849336,260701_Clone_2,clone-2
258670,in,252400000.2471164,252400000.2471164,258670_Clone_2,clone-2
257399,out,78500000.35160732,78600000.17169595,257399_Clone_2,clone-2
247421,in,454200000.0928577,454200000.0928577,247421_Clone_2,clone-2
247019,out,1070700000.0515922,1070800000.2821556,247019_Clone_2,clone-2
263078,out,400300000.37032735,400800000.33694303,263078_Clone_2,clone-2
252737,out,950600000.3206656,950700000.1558287,252737_Clone_2,clone-2
258538,in,2610600000.196727,2610600000.196727,258538_Clone_2,clone-2
257376,in,789900000.2955059,789900000.2955059,257376_Clone_2,clone-2
243499,out,2363400000.016053,2363600000.0817795,243499_Clone_2,clone-2
249247,out,248100000.07530576,248300000.110883,249247_Clone_2,clone-2
248575,in,512000000.1085504,512000000.1085504,248575_Clone_2,clone-2
251742,out,801900000.2850822,802000000.1202452,251742_Clone_2,clone-2
246108,in,4182600000.0174265,4182600000.0174265,246108_Clone_2,clone-2
249995,in,95100000.14131814,95100000.14131814,249995_Clone_2,clone-2
258365,in,3308600000.2494164,3308600000.2494164,258365_Clone_2,clone-2
257495,in,3218000000.130415,3218000000.130415,257495_Clone_2,clone-2
253343,out,952700000.0222917,952800000.2528547,253343_Clone_2,clone-2
249180,out,986000000.092216,989500000.2539256,249180_Clone_2,clone-2
259361,out,1627100000.2272818,1627100000.2272818,259361_Clone_2,clone-2
257401,in,358700000.1428627,358700000.1428627,257401_Clone_2,clone-2
257775,in,1053900000.0661854,1053900000.0661854,257775_Clone_2,clone-2
248048,in,2308900000.096344,2308900000.096344,248048_Clone_2,clone-2
263796,in,257800000.02150184,257800000.02150184,263796_Clone_2,clone-2
243322,in,1782500000.2899952,1782500000.2899952,243322_Clone_2,clone-2
257198,in,2036100000.2015085,2036100000.2015085,257198_Clone_2,clone-2
248550,in,1849000000.199281,1849000000.199281,248550_Clone_2,clone-2
257407,in,1910700000.112736,1910700000.112736,257407_Clone_2,clone-2
257195,in,1417900000.277201,1417900000.277201,257195_Clone_2,clone-2
246817,out,1021700000.1600556,1021800000.3906188,246817_Clone_2,clone-2
253330,out,1766800000.0729828,1766900000.3035462,253330_Clone_2,clone-2
249212,in,884600000.3779957,884600000.3779957,249212_Clone_2,clone-2
258683,in,1157800000.0088835,1157800000.0088835,258683_Clone_2,clone-2
251534,in,2096800000.1817324,2096800000.1817324,251534_Clone_2,clone-2
257397,in,4150800000.242749,4150800000.242749,257397_Clone_2,clone-2
257390,in,3683400000.0556507,3683400000.0556507,257390_Clone_2,clone-2
263794,in,1543100000.3002474,1543100000.3002474,263794_Clone_2,clone-2
248986,out,3785000000.230997,3785100000.06616,248986_Clone_2,clone-2
257486,in,2833400000.266793,2833400000.266793,257486_Clone_2,clone-2
252743,in,2970400000.21369,2970400000.21369,252743_Clone_2,clone-2
249545,in,2508500000.0547643,2508500000.0547643,249545_Clone_2,clone-2
257393,out,2131200000.0200512,2131400000.0857773,257393_Clone_2,clone-2
254630,out,1763500000.3723996,1763600000.207563,254630_Clone_2,clone-2
257385,in,2011400000.1900141,2011400000.1900141,257385_Clone_2,clone-2
246833,in,1642500000.1480048,1642500000.1480048,246833_Clone_2,clone-2
256553,in,3382800000.119064,3382800000.119064,256553_Clone_2,clone-2
258621,out,2359400000.2831287,2359500000.118291,258621_Clone_2,clone-2
257386,in,1397400000.064358,1397400000.064358,257386_Clone_2,clone-2
243496,out,3829100000.2915397,3830500000.356224,243496_Clone_2,clone-2
248979,out,3351200000.0147123,3351300000.2452755,248979_Clone_2,clone-2
258627,out,2227500000.232951,2228200000.265293,258627_Clone_2,clone-2
258567,in,3337000000.092947,3337000000.092947,258567_Clone_2,clone-2
249481,in,3944300000.1914725,3944300000.1914725,249481_Clone_2,clone-2
246530,in,3142100000.2951946,3142100000.2951946,246530_Clone_2,clone-2
253380,out,2599900000.0412703,2600000000.271833,253380_Clone_2,clone-2
247323,out,3913300000.284301,3913700000.0203533,247323_Clone_2,clone-2
258684,in,4314200000.040613,4314200000.040613,258684_Clone_2,clone-2
263826,out,1066400000.0223774,1066500000.2529404,263826_Clone_2,clone-2
263818,in,234500000.0284536,234500000.0284536,263818_Clone_2,clone-2
263805,out,4432000000.171653,4432100000.161022,263805_Clone_2,clone-2
284173,out,197000000.27722132,197100000.09730992,284173_Clone_2,clone-2
288282,in,6300000.330636162,6300000.330636162,288282_Clone_2,clone-2
274680,out,475300000.10747945,475300000.10747945,274680_Clone_2,clone-2
274634,in,130600000.32757801,130600000.32757801,274634_Clone_2,clone-2
266662,in,602600000.2275517,602600000.2275517,266662_Clone_2,clone-2
287600,in,770000000.2798418,770000000.2798418,287600_Clone_2,clone-2
266992,in,151500000.28909945,151500000.28909945,266992_Clone_2,clone-2
275681,out,1093000000.0651717,1093200000.1308978,275681_Clone_2,clone-2
269620,out,266400000.3651231,266500000.18521166,269620_Clone_2,clone-2
283543,out,691300000.3152536,691800000.2818693,283543_Clone_2,clone-2
292600,in,166100000.11843792,166100000.11843792,292600_Clone_2,clone-2
264057,in,127900000.04498532,127900000.04498532,264057_Clone_2,clone-2
266869,in,3188900000.2545424,3188900000.2545424,266869_Clone_2,clone-2
283236,in,566800000.3245491,566800000.3245491,283236_Clone_2,clone-2
294132,in,322900000.23985994,322900000.23985994,294132_Clone_2,clone-2
291251,out,2430200000.221628,2431400000.220586,291251_Clone_2,clone-2
275137,in,1163000000.1361668,1163000000.1361668,275137_Clone_2,clone-2
284663,in,1634200000.3858645,1634200000.3858645,284663_Clone_2,clone-2
275371,out,3365000000.200425,3365100000.035589,275371_Clone_2,clone-2
274976,out,1746100000.189814,1747700000.320224,274976_Clone_2,clone-2
264075,in,2345800000.1631413,2345800000.1631413,264075_Clone_2,clone-2
288095,out,2602400000.2697487,2602500000.1049123,288095_Clone_2,clone-2
264155,out,3091700000.338974,3092500000.206479,264155_Clone_2,clone-2
266791,in,567100000.2254385,567100000.2254385,266791_Clone_2,clone-2
272124,in,656200000.0491928,656200000.0491928,272124_Clone_2,clone-2
266736,in,3978900000.095518,3978900000.095518,266736_Clone_2,clone-2
295226,out,1899400000.1555016,1899500000.3860648,295226_Clone_2,clone-2
266979,out,1135800000.2915938,1135900000.1267571,266979_Clone_2,clone-2
264065,out,2240800000.0566483,2240900000.2872114,264065_Clone_2,clone-2
275682,in,3921000000.2446623,3921000000.2446623,275682_Clone_2,clone-2
263837,in,2299400000.335246,2299400000.335246,263837_Clone_2,clone-2
274404,in,3001100000.219973,3001100000.219973,274404_Clone_2,clone-2
264156,out,2730400000.026763,2730600000.0924892,264156_Clone_2,clone-2
264119,in,4085700000.0027475,4085700000.0027475,264119_Clone_2,clone-2
265294,out,3944400000.026636,3944500000.2571993,265294_Clone_2,clone-2
264157,out,2008500000.2254832,2008700000.2912095,264157_Clone_2,clone-2
291260,out,2925000000.319026,2932700000.2793875,291260_Clone_2,clone-2
293516,in,335000000.0645994,335000000.0645994,293516_Clone_2,clone-2
289790,out,2933100000.01544,2933300000.0811663,289790_Clone_2,clone-2
289838,in,722000000.3215362,722000000.3215362,289838_Clone_2,clone-2
284442,out,2973900000.3754,2973900000.3754,284442_Clone_2,clone-2
266953,in,1936100000.1565726,1936100000.1565726,266953_Clone_2,clone-2
274773,out,3502300000.048211,3502400000.278775,274773_Clone_2,clone-2
264087,out,3263900000.3870945,3263900000.3870945,264087_Clone_2,clone-2
289501,out,786800000.2652488,786900000.1004118,289501_Clone_2,clone-2
269464,in,1647000000.2429461,1647000000.2429461,269464_Clone_2,clone-2
293331,in,837400000.2871956,837400000.2871956,293331_Clone_2,clone-2
266644,in,467700000.37768114,467700000.37768114,266644_Clone_2,clone-2
264123,out,2196600000.160942,2196800000.2266684,264123_Clone_2,clone-2
285223,out,1889400000.032388,1889500000.2629511,285223_Clone_2,clone-2
264120,out,3755600000.058835,3755700000.2893977,264120_Clone_2,clone-2
295024,in,3501500000.180706,3501500000.180706,295024_Clone_2,clone-2
264071,in,3921500000.211278,3921500000.211278,264071_Clone_2,clone-2
264086,in,3894000000.0704155,3894000000.0704155,264086_Clone_2,clone-2
289734,out,3388500000.212962,3388600000.048125,289734_Clone_2,clone-2
264139,out,2677900000.3689165,2678300000.104969,264139_Clone_2,clone-2
286617,in,4327300000.229725,4327300000.229725,286617_Clone_2,clone-2
284046,in,2784300000.144693,2784300000.144693,284046_Clone_2,clone-2
293486,in,2767600000.3898497,2767600000.3898497,293486_Clone_2,clone-2
264141,out,3274600000.14715,3274900000.0480394,264141_Clone_2,clone-2
312700,out,429000000.11474735,429200000.1804737,312700_Clone_2,clone-2
312632,out,442100000.2681184,443200000.03651273,312632_Clone_2,clone-2
312623,out,478000000.00628406,478100000.2368473,312623_Clone_2,clone-2
312641,out,4222100000.147865,4222200000.378429,312641_Clone_2,clone-2
312770,in,3039700000.252343,3039700000.252343,312770_Clone_2,clone-2
312801,out,1270600000.3063016,1271400000.1738064,312801_Clone_2,clone-2
312626,in,2317600000.385337,2317600000.385337,312626_Clone_2,clone-2
312636,out,2807800000.1572304,2808400000.354409,312636_Clone_2,clone-2
312637,out,2237600000.191228,2238700000.3550224,312637_Clone_2,clone-2
312798,out,1951300000.011569,1951400000.2421324,312798_Clone_2,clone-2
312707,in,3482300000.197384,3482300000.197384,312707_Clone_2,clone-2
312627,out,2124900000.1243734,2353500000.123503,312627_Clone_2,clone-2
312788,in,2807700000.3220677,2807700000.3220677,312788_Clone_2,clone-2
11552,out,30800000.18538929,31000000.228503786,11552_Clone_3,clone-3
11273,out,714900000.1629537,715000000.3935169,11273_Clone_3,clone-3
1173,out,655300000.3465246,655500000.0168508,1173_Clone_3,clone-3
4946,in,1883100000.1367106,1883100000.1367106,4946_Clone_3,clone-3
1868,out,171000000.00158024,172900000.141864,1868_Clone_3,clone-3
2797,out,418500000.0250181,419100000.22219694,2797_Clone_3,clone-3
9590,out,883000000.2475858,883300000.148475,9590_Clone_3,clone-3
5120,out,1388300000.0393126,1390200000.0706122,5120_Clone_3,clone-3
5648,in,323900000.1730913,323900000.1730913,5648_Clone_3,clone-3
8241,out,2811000000.022651,2811100000.253214,8241_Clone_3,clone-3
3540,out,400200000.1397642,400500000.0406536,3540_Clone_3,clone-3
5638,out,778800000.0085977,779100000.3048872,5638_Clone_3,clone-3
11397,in,1160200000.006799,1160200000.006799,11397_Clone_3,clone-3
11668,in,907700000.2590804,907700000.2590804,11668_Clone_3,clone-3
4543,out,1260500000.3480244,1261500000.281256,4543_Clone_3,clone-3
1749,out,2468700000.023436,2471100000.0213513,1749_Clone_3,clone-3
5637,in,387100000.3817934,387100000.3817934,5637_Clone_3,clone-3
8317,out,1361300000.260466,1366900000.1238015,8317_Clone_3,clone-3
2594,in,2678600000.0058584,2678600000.0058584,2594_Clone_3,clone-3
1437,in,2519000000.144493,2519000000.144493,1437_Clone_3,clone-3
4708,out,3592200000.1348705,3592400000.200597,4708_Clone_3,clone-3
4827,out,1166200000.0015874,1166900000.0339286,4827_Clone_3,clone-3
10247,out,544700000.376696,544800000.2118591,10247_Clone_3,clone-3
4086,in,4041500000.1070414,4041500000.1070414,4086_Clone_3,clone-3
4754,in,2727900000.193685,2727900000.193685,4754_Clone_3,clone-3
1404,in,1657800000.2335644,1657800000.2335644,1404_Clone_3,clone-3
11663,in,3105900000.2607393,3105900000.2607393,11663_Clone_3,clone-3
5041,in,2404600000.112065,2404600000.112065,5041_Clone_3,clone-3
4791,in,1909700000.1795046,1909700000.1795046,4791_Clone_3,clone-3
8060,in,3143000000.393263,3143000000.393263,8060_Clone_3,clone-3
3391,in,550000000.3391422,550000000.3391422,3391_Clone_3,clone-3
4833,in,3236800000.377685,3236800000.377685,4833_Clone_3,clone-3
11554,in,3855200000.3677187,3855200000.3677187,11554_Clone_3,clone-3
11429,out,2325000000.049409,2325200000.115135,11429_Clone_3,clone-3
4060,in,2898900000.2428474,2898900000.2428474,4060_Clone_3,clone-3
4832,in,1554800000.3889346,1554800000.3889346,4832_Clone_3,clone-3
5476,out,2539300000.2916107,2539400000.126773,5476_Clone_3,clone-3
2146,in,2717500000.3345184,2717500000.3345184,2146_Clone_3,clone-3
2456,out,496300000.2869381,496800000.25355375,2456_Clone_3,clone-3
5907,in,4218600000.381556,4218600000.381556,5907_Clone_3,clone-3
2893,out,3673300000.0973744,3673400000.3279366,2893_Clone_3,clone-3
9857,in,2292900000.373843,2292900000.373843,9857_Clone_3,clone-3
11351,in,1719700000.2127461,1719700000.2127461,11351_Clone_3,clone-3
9431,in,3442600000.0012197,3442600000.0012197,9431_Clone_3,clone-3
1869,out,2173800000.180747,2174200000.3122,1869_Clone_3,clone-3
12052,in,4254700000.1854477,4254700000.1854477,12052_Clone_3,clone-3
12054,in,2362900000.049437,2362900000.049437,12054_Clone_3,clone-3
3794,in,1791600000.3150406,1791600000.3150406,3794_Clone_3,clone-3
5511,in,3715200000.225728,3715200000.225728,5511_Clone_3,clone-3
7214,out,4286300000.289799,4286400000.124962,7214_Clone_3,clone-3
4348,out,3381200000.384053,3381300000.2192163,4348_Clone_3,clone-3
15539,out,364000000.1053089,364200000.1710352,15539_Clone_3,clone-3
